viewing_id,user_id,movie_id,started_at,ended_at,watch_minutes,completion_pct,playback_status,device_type,streaming_quality,viewing_country,rewatch_number,discovery_source
VEW000193,USR0017,MOV0148,2023-05-01T00:25:40Z,2023-05-01T02:20:40Z,114,99,completed,mobile,FHD,KR,0,trending
VEW000194,USR0017,MOV0053,2026-01-29T04:32:06Z,2026-01-29T06:12:06Z,95,97,completed,web,HD,KR,0,watchlist
VEW000195,USR0017,MOV0115,2023-06-19T11:15:00Z,2023-06-19T13:34:00Z,131,90,completed,mobile,HD,KR,0,watchlist
VEW000196,USR0017,MOV0143,2026-04-13T01:02:14Z,2026-04-13T02:57:14Z,103,98,completed,game_console,HD,KR,0,friend_share
VEW000197,USR0017,MOV0123,2023-06-13T07:16:37Z,2023-06-13T08:03:37Z,37,36,abandoned,mobile,FHD,KR,0,friend_share
VEW000198,USR0017,MOV0189,2026-06-24T13:20:47Z,2026-06-24T14:40:47Z,71,46,abandoned,smart_tv,HD,KR,0,watchlist
VEW000199,USR0017,MOV0018,2024-11-29T21:11:53Z,2024-11-29T22:52:53Z,83,72,abandoned,mobile,4K,KR,0,home_recommendation
VEW000200,USR0017,MOV0165,2026-06-15T12:39:09Z,2026-06-15T13:28:09Z,31,25,abandoned,game_console,FHD,KR,0,watchlist
VEW000201,USR0017,MOV0067,2025-12-31T01:03:20Z,2025-12-31T02:47:20Z,104,95,completed,game_console,HD,KR,0,trending
VEW000202,USR0017,MOV0010,2023-06-10T16:05:05Z,2023-06-10T17:36:05Z,86,67,abandoned,smart_tv,SD,KR,0,search
VEW000203,USR0017,MOV0110,2026-04-16T17:32:38Z,2026-04-16T19:13:38Z,87,56,abandoned,tablet,SD,KR,0,watchlist
VEW000204,USR0017,MOV0121,2026-06-10T16:00:11Z,2026-06-10T17:14:11Z,74,62,abandoned,smart_tv,HD,KR,0,trending
VEW000205,USR0018,MOV0019,2024-09-05T00:47:04Z,2024-09-05T02:23:04Z,85,88,completed,mobile,FHD,KR,0,trending
VEW000206,USR0018,MOV0105,2025-09-24T15:26:53Z,2025-09-24T17:14:53Z,106,95,completed,smart_tv,4K,KR,0,home_recommendation
VEW000207,USR0018,MOV0184,2025-05-14T23:05:15Z,2025-05-15T00:55:15Z,100,98,completed,mobile,HD,KR,0,home_recommendation
VEW000208,USR0018,MOV0116,2022-11-27T06:22:46Z,2022-11-27T08:15:46Z,112,98,completed,web,4K,KR,0,watchlist
VEW000209,USR0018,MOV0193,2025-10-27T15:29:28Z,2025-10-27T16:22:28Z,53,39,abandoned,game_console,FHD,KR,0,trending
VEW000210,USR0018,MOV0146,2025-08-04T19:11:13Z,2025-08-04T21:38:13Z,129,89,completed,smart_tv,4K,KR,0,watchlist
VEW000211,USR0018,MOV0102,2023-08-21T21:06:35Z,2023-08-21T22:17:35Z,62,67,abandoned,smart_tv,FHD,KR,0,watchlist
VEW000212,USR0018,MOV0172,2026-07-01T18:23:22Z,2026-07-01T19:05:22Z,38,28,abandoned,smart_tv,HD,KR,0,home_recommendation
VEW000213,USR0018,MOV0101,2024-12-18T14:05:57Z,2024-12-18T15:54:57Z,94,63,abandoned,tablet,SD,KR,0,friend_share
VEW000214,USR0018,MOV0020,2025-08-29T11:27:01Z,2025-08-29T12:38:01Z,68,64,abandoned,tablet,SD,KR,0,home_recommendation
VEW000215,USR0018,MOV0145,2025-10-08T00:29:33Z,2025-10-08T02:31:33Z,118,87,completed,game_console,HD,KR,0,home_recommendation
VEW000216,USR0018,MOV0141,2026-06-12T17:13:38Z,2026-06-12T18:04:38Z,34,34,abandoned,tablet,FHD,KR,0,watchlist
VEW000217,USR0019,MOV0108,2026-05-11T02:16:47Z,2026-05-11T04:03:47Z,104,89,completed,game_console,FHD,KR,0,friend_share
VEW000218,USR0019,MOV0117,2026-03-06T11:33:30Z,2026-03-06T13:03:30Z,76,94,completed,game_console,SD,KR,0,search
VEW000219,USR0019,MOV0158,2025-01-18T23:53:50Z,2025-01-19T01:33:50Z,97,99,completed,web,HD,KR,0,trending
VEW000220,USR0019,MOV0160,2026-06-21T17:50:59Z,2026-06-21T19:36:59Z,102,96,completed,game_console,HD,KR,0,watchlist
VEW000221,USR0019,MOV0097,2026-01-06T08:06:24Z,2026-01-06T08:59:24Z,53,71,abandoned,game_console,HD,KR,0,trending
VEW000222,USR0019,MOV0154,2025-04-30T06:33:13Z,2025-04-30T07:29:13Z,39,32,abandoned,web,FHD,KR,0,watchlist
VEW000223,USR0019,MOV0089,2025-11-10T10:47:01Z,2025-11-10T12:50:01Z,116,89,completed,mobile,HD,KR,0,trending
VEW000224,USR0019,MOV0113,2025-11-18T04:11:15Z,2025-11-18T05:55:15Z,93,64,abandoned,tablet,HD,KR,0,watchlist
VEW000225,USR0019,MOV0078,2025-12-17T13:20:33Z,2025-12-17T14:37:33Z,67,59,abandoned,smart_tv,FHD,KR,0,friend_share
VEW000226,USR0019,MOV0014,2026-06-25T23:08:36Z,2026-06-26T00:16:36Z,60,44,abandoned,mobile,4K,KR,0,friend_share
VEW000227,USR0019,MOV0013,2026-03-08T12:42:46Z,2026-03-08T14:12:46Z,80,57,abandoned,smart_tv,FHD,KR,0,home_recommendation
VEW000228,USR0019,MOV0017,2026-04-28T00:44:27Z,2026-04-28T02:09:27Z,70,68,abandoned,smart_tv,4K,KR,0,friend_share
VEW000229,USR0020,MOV0092,2025-06-16T09:57:48Z,2025-06-16T11:51:48Z,113,99,completed,mobile,SD,KR,0,search
VEW000230,USR0020,MOV0192,2023-12-26T23:59:17Z,2023-12-27T01:33:17Z,88,94,completed,mobile,FHD,KR,0,home_recommendation
VEW000231,USR0020,MOV0051,2026-04-11T15:59:37Z,2026-04-11T17:57:37Z,115,99,completed,smart_tv,FHD,KR,0,watchlist
VEW000232,USR0020,MOV0099,2026-03-15T13:04:06Z,2026-03-15T15:16:06Z,121,93,completed,tablet,SD,KR,0,search
VEW000233,USR0020,MOV0044,2023-11-03T19:22:31Z,2023-11-03T21:52:31Z,137,85,completed,smart_tv,4K,KR,0,search
VEW000234,USR0020,MOV0116,2025-03-25T04:38:41Z,2025-03-25T06:17:41Z,92,81,abandoned,smart_tv,FHD,KR,0,friend_share
VEW000235,USR0020,MOV0007,2026-05-01T03:42:26Z,2026-05-01T04:21:26Z,35,37,abandoned,mobile,SD,KR,0,friend_share
VEW000236,USR0020,MOV0083,2025-04-07T06:45:32Z,2025-04-07T08:57:32Z,117,80,abandoned,game_console,4K,KR,0,trending
VEW000237,USR0020,MOV0195,2026-01-29T03:33:14Z,2026-01-29T06:00:14Z,147,96,completed,game_console,HD,KR,0,trending
VEW000238,USR0020,MOV0198,2024-03-30T01:34:21Z,2024-03-30T02:30:21Z,42,37,abandoned,game_console,4K,KR,0,home_recommendation
VEW000239,USR0020,MOV0056,2023-11-18T04:48:35Z,2023-11-18T06:37:35Z,101,90,completed,smart_tv,HD,KR,0,search
VEW000240,USR0020,MOV0065,2026-06-21T20:44:14Z,2026-06-21T22:28:14Z,95,74,abandoned,web,HD,KR,0,trending
VEW000241,USR0021,MOV0050,2026-03-06T10:13:44Z,2026-03-06T12:49:44Z,138,97,completed,tablet,4K,KR,0,watchlist
VEW000242,USR0021,MOV0001,2025-11-30T18:23:53Z,2025-11-30T20:34:53Z,131,92,completed,smart_tv,HD,KR,0,home_recommendation
VEW000243,USR0021,MOV0198,2025-08-22T03:08:02Z,2025-08-22T04:57:02Z,100,88,completed,web,HD,KR,0,friend_share
VEW000244,USR0021,MOV0121,2025-11-16T18:19:25Z,2025-11-16T20:21:25Z,113,95,completed,mobile,SD,KR,0,trending
VEW000245,USR0021,MOV0186,2026-02-20T12:03:45Z,2026-02-20T13:14:45Z,56,37,abandoned,tablet,FHD,KR,0,search
VEW000246,USR0021,MOV0051,2026-05-26T03:10:55Z,2026-05-26T04:17:55Z,57,49,abandoned,smart_tv,HD,KR,0,search
VEW000247,USR0021,MOV0124,2025-09-16T15:07:26Z,2025-09-16T16:14:26Z,60,62,abandoned,tablet,4K,KR,0,friend_share
VEW000248,USR0021,MOV0048,2025-12-01T08:22:05Z,2025-12-01T09:18:05Z,56,73,abandoned,smart_tv,FHD,KR,0,watchlist
VEW000249,USR0021,MOV0196,2025-08-21T21:45:12Z,2025-08-21T23:05:12Z,76,63,abandoned,mobile,SD,KR,0,trending
VEW000250,USR0021,MOV0167,2026-01-25T05:45:03Z,2026-01-25T06:21:03Z,21,27,abandoned,mobile,FHD,KR,0,watchlist
VEW000251,USR0021,MOV0014,2026-04-21T06:30:04Z,2026-04-21T08:34:04Z,107,79,abandoned,game_console,HD,KR,0,friend_share
VEW000252,USR0021,MOV0135,2025-12-27T23:52:30Z,2025-12-28T01:28:30Z,84,61,abandoned,smart_tv,4K,KR,0,home_recommendation
VEW000253,USR0022,MOV0050,2026-01-16T06:47:55Z,2026-01-16T09:02:55Z,135,95,completed,web,HD,KR,0,home_recommendation
VEW000254,USR0022,MOV0184,2023-05-06T17:24:55Z,2023-05-06T19:15:55Z,95,93,completed,game_console,FHD,KR,0,search
VEW000255,USR0022,MOV0195,2026-05-10T10:13:21Z,2026-05-10T12:43:21Z,150,98,completed,tablet,FHD,KR,0,watchlist
VEW000256,USR0022,MOV0183,2026-02-22T11:54:14Z,2026-02-22T13:36:14Z,99,89,completed,web,SD,KR,0,trending
VEW000257,USR0022,MOV0007,2025-12-04T11:22:46Z,2025-12-04T12:32:46Z,55,59,abandoned,smart_tv,FHD,KR,0,search
VEW000258,USR0022,MOV0049,2024-10-13T20:49:05Z,2024-10-13T23:10:05Z,128,89,completed,web,4K,KR,0,search
VEW000259,USR0022,MOV0008,2026-03-12T03:20:55Z,2026-03-12T04:44:55Z,71,82,abandoned,web,4K,KR,0,search
VEW000260,USR0022,MOV0076,2026-06-14T04:44:21Z,2026-06-14T06:35:21Z,98,65,abandoned,smart_tv,FHD,KR,0,friend_share
VEW000261,USR0022,MOV0187,2026-06-05T18:33:15Z,2026-06-05T19:43:15Z,70,80,abandoned,game_console,SD,KR,0,friend_share
VEW000262,USR0022,MOV0017,2025-06-20T23:18:40Z,2025-06-21T00:26:40Z,57,55,abandoned,smart_tv,FHD,KR,0,watchlist
VEW000263,USR0022,MOV0011,2023-04-29T08:15:08Z,2023-04-29T09:41:08Z,85,77,abandoned,game_console,HD,KR,0,friend_share
VEW000264,USR0022,MOV0096,2025-02-10T12:55:52Z,2025-02-10T14:09:52Z,63,55,abandoned,game_console,4K,KR,0,home_recommendation
VEW000265,USR0023,MOV0154,2026-05-07T19:05:14Z,2026-05-07T20:54:14Z,109,89,completed,smart_tv,FHD,KR,0,trending
VEW000266,USR0023,MOV0164,2026-05-28T16:14:38Z,2026-05-28T18:24:38Z,122,94,completed,smart_tv,4K,KR,0,watchlist
VEW000267,USR0023,MOV0015,2026-05-19T09:37:48Z,2026-05-19T12:07:48Z,150,96,completed,mobile,FHD,KR,0,watchlist
VEW000268,USR0023,MOV0007,2026-02-15T11:50:22Z,2026-02-15T13:28:22Z,89,95,completed,smart_tv,4K,KR,0,home_recommendation
VEW000269,USR0023,MOV0168,2026-04-22T11:18:46Z,2026-04-22T12:51:46Z,75,77,abandoned,mobile,4K,KR,0,search
VEW000270,USR0023,MOV0012,2026-04-27T07:32:56Z,2026-04-27T09:17:56Z,90,67,abandoned,web,SD,KR,0,watchlist
VEW000271,USR0023,MOV0041,2026-04-29T19:27:24Z,2026-04-29T20:27:24Z,47,31,abandoned,mobile,FHD,KR,0,friend_share
VEW000272,USR0023,MOV0139,2026-07-10T05:06:17Z,2026-07-10T05:48:17Z,31,29,abandoned,mobile,FHD,KR,0,watchlist
VEW000273,USR0023,MOV0066,2026-02-11T07:36:05Z,2026-02-11T08:56:05Z,77,49,abandoned,game_console,FHD,KR,0,trending
VEW000274,USR0023,MOV0110,2026-04-30T11:17:48Z,2026-04-30T12:58:48Z,101,65,abandoned,game_console,HD,KR,0,search
VEW000275,USR0023,MOV0087,2026-03-25T23:13:14Z,2026-03-25T23:49:14Z,35,36,abandoned,tablet,SD,KR,0,watchlist
VEW000276,USR0023,MOV0175,2026-07-06T04:22:08Z,2026-07-06T05:19:08Z,52,46,abandoned,smart_tv,HD,KR,0,friend_share
VEW000277,USR0024,MOV0035,2026-06-24T14:30:22Z,2026-06-24T16:26:22Z,103,91,completed,tablet,SD,KR,0,trending
VEW000278,USR0024,MOV0079,2026-03-15T01:55:28Z,2026-03-15T04:28:28Z,141,92,completed,web,HD,KR,0,friend_share
VEW000279,USR0024,MOV0050,2026-01-23T19:23:05Z,2026-01-23T21:53:05Z,139,98,completed,mobile,SD,KR,0,watchlist
VEW000280,USR0024,MOV0150,2025-09-21T18:48:49Z,2025-09-21T20:54:49Z,124,100,completed,web,4K,KR,0,search
VEW000281,USR0024,MOV0200,2026-01-08T18:53:35Z,2026-01-08T19:24:35Z,18,20,abandoned,tablet,FHD,KR,0,friend_share
VEW000282,USR0024,MOV0106,2026-04-22T15:23:09Z,2026-04-22T17:09:09Z,94,80,abandoned,tablet,SD,KR,0,friend_share
VEW000283,USR0024,MOV0117,2025-08-30T10:36:13Z,2025-08-30T11:42:13Z,63,78,abandoned,web,SD,KR,0,watchlist
VEW000284,USR0024,MOV0181,2025-08-06T16:42:55Z,2025-08-06T18:03:55Z,75,52,abandoned,web,4K,KR,0,friend_share
VEW000285,USR0024,MOV0173,2025-12-09T02:10:17Z,2025-12-09T03:00:17Z,49,36,abandoned,tablet,FHD,KR,0,friend_share
VEW000286,USR0024,MOV0086,2026-05-14T15:44:18Z,2026-05-14T16:44:18Z,45,34,abandoned,mobile,HD,KR,0,trending
VEW000287,USR0024,MOV0141,2026-03-22T04:07:33Z,2026-03-22T05:48:33Z,84,85,completed,mobile,FHD,KR,0,trending
VEW000288,USR0024,MOV0095,2026-05-12T08:27:54Z,2026-05-12T10:08:54Z,89,97,completed,mobile,4K,KR,0,friend_share
VEW000289,USR0025,MOV0064,2026-01-09T18:02:34Z,2026-01-09T20:26:34Z,128,97,completed,smart_tv,HD,KR,0,home_recommendation
VEW000290,USR0025,MOV0181,2024-05-17T17:57:49Z,2024-05-17T20:31:49Z,144,99,completed,mobile,SD,KR,0,search
VEW000291,USR0025,MOV0139,2024-12-20T09:02:25Z,2024-12-20T10:52:25Z,95,89,completed,mobile,HD,KR,0,friend_share
VEW000292,USR0025,MOV0132,2025-03-15T02:32:43Z,2025-03-15T04:13:43Z,84,88,completed,web,HD,KR,0,friend_share
VEW000293,USR0025,MOV0063,2025-05-16T05:22:00Z,2025-05-16T06:42:00Z,68,59,abandoned,game_console,4K,KR,0,search
VEW000294,USR0025,MOV0102,2026-01-02T21:37:44Z,2026-01-02T22:23:44Z,31,34,abandoned,smart_tv,4K,KR,0,search
VEW000295,USR0025,MOV0052,2026-06-08T06:53:25Z,2026-06-08T08:01:25Z,52,32,abandoned,web,4K,KR,0,trending
VEW000296,USR0025,MOV0010,2024-12-29T06:24:50Z,2024-12-29T07:18:50Z,43,33,abandoned,game_console,FHD,KR,0,trending
VEW000297,USR0025,MOV0023,2025-08-06T08:14:54Z,2025-08-06T10:46:54Z,147,98,completed,tablet,HD,KR,0,trending
VEW000298,USR0025,MOV0192,2026-01-17T14:03:53Z,2026-01-17T15:23:53Z,72,77,abandoned,web,FHD,KR,0,trending
VEW000299,USR0025,MOV0077,2026-01-12T16:11:21Z,2026-01-12T17:32:21Z,80,84,abandoned,web,4K,KR,0,watchlist
VEW000300,USR0025,MOV0011,2024-06-16T02:26:38Z,2024-06-16T03:13:38Z,40,36,abandoned,smart_tv,4K,KR,0,trending
VEW000301,USR0026,MOV0132,2023-05-30T05:09:51Z,2023-05-30T06:49:51Z,84,88,completed,web,FHD,KR,0,search
VEW000302,USR0026,MOV0039,2025-06-12T08:02:29Z,2025-06-12T10:35:29Z,140,88,completed,web,SD,KR,0,trending
VEW000303,USR0026,MOV0149,2023-01-06T15:57:03Z,2023-01-06T18:17:03Z,136,96,completed,tablet,SD,KR,0,home_recommendation
VEW000304,USR0026,MOV0013,2023-07-08T01:48:59Z,2023-07-08T04:12:59Z,129,92,completed,mobile,4K,KR,0,trending
VEW000305,USR0026,MOV0096,2024-02-21T22:44:56Z,2024-02-22T00:32:56Z,107,94,completed,mobile,HD,KR,0,search
VEW000306,USR0026,MOV0126,2026-03-22T13:29:24Z,2026-03-22T15:33:24Z,121,80,abandoned,smart_tv,FHD,KR,0,home_recommendation
VEW000307,USR0026,MOV0180,2024-08-06T01:59:22Z,2024-08-06T03:01:22Z,51,34,abandoned,web,SD,KR,0,search
VEW000308,USR0026,MOV0174,2021-06-24T09:03:00Z,2021-06-24T11:19:00Z,126,98,completed,game_console,SD,KR,0,trending
VEW000309,USR0026,MOV0150,2026-04-12T07:20:31Z,2026-04-12T08:19:31Z,55,44,abandoned,tablet,4K,KR,0,home_recommendation
VEW000310,USR0026,MOV0115,2026-04-10T03:23:19Z,2026-04-10T04:58:19Z,77,53,abandoned,tablet,FHD,KR,0,search
VEW000311,USR0026,MOV0194,2025-10-01T03:03:39Z,2025-10-01T04:06:39Z,52,51,abandoned,tablet,SD,KR,0,friend_share
VEW000312,USR0026,MOV0038,2026-02-06T04:21:41Z,2026-02-06T06:01:41Z,90,80,abandoned,web,SD,KR,0,friend_share
VEW000313,USR0027,MOV0160,2025-04-10T22:14:59Z,2025-04-10T23:55:59Z,101,95,completed,web,SD,KR,0,home_recommendation
VEW000314,USR0027,MOV0114,2025-06-16T13:09:37Z,2025-06-16T14:59:37Z,100,91,completed,smart_tv,SD,KR,0,watchlist
VEW000315,USR0027,MOV0180,2025-05-04T05:57:40Z,2025-05-04T08:19:40Z,142,95,completed,tablet,FHD,KR,0,search
VEW000316,USR0027,MOV0195,2026-01-02T20:49:07Z,2026-01-02T23:19:07Z,150,98,completed,web,HD,KR,0,trending
VEW000317,USR0027,MOV0066,2024-11-16T21:27:20Z,2024-11-16T22:25:20Z,55,35,abandoned,smart_tv,HD,KR,0,trending
VEW000318,USR0027,MOV0137,2026-02-04T13:39:57Z,2026-02-04T14:08:57Z,27,29,abandoned,web,SD,KR,0,home_recommendation
VEW000319,USR0027,MOV0147,2026-01-16T15:49:05Z,2026-01-16T16:59:05Z,67,81,abandoned,web,FHD,KR,0,home_recommendation
VEW000320,USR0027,MOV0162,2025-12-28T14:26:23Z,2025-12-28T16:36:23Z,113,79,abandoned,web,HD,KR,0,friend_share
VEW000321,USR0027,MOV0059,2024-07-29T05:22:50Z,2024-07-29T06:58:50Z,81,59,abandoned,mobile,HD,KR,0,friend_share
VEW000322,USR0027,MOV0139,2023-11-13T07:02:26Z,2023-11-13T08:40:26Z,96,90,completed,smart_tv,SD,KR,0,home_recommendation
VEW000323,USR0027,MOV0133,2023-08-19T12:11:38Z,2023-08-19T14:26:38Z,134,93,completed,tablet,FHD,KR,0,watchlist
VEW000324,USR0027,MOV0177,2023-07-04T13:10:44Z,2023-07-04T13:28:44Z,15,21,abandoned,tablet,HD,KR,0,home_recommendation
VEW000325,USR0028,MOV0034,2025-04-19T02:37:31Z,2025-04-19T04:30:31Z,101,100,completed,game_console,FHD,KR,0,search
VEW000326,USR0028,MOV0001,2025-05-22T00:38:10Z,2025-05-22T03:08:10Z,136,96,completed,game_console,HD,KR,0,watchlist
VEW000327,USR0028,MOV0164,2024-05-19T19:52:46Z,2024-05-19T21:51:46Z,114,88,completed,game_console,4K,KR,0,trending
VEW000328,USR0028,MOV0101,2026-06-10T16:54:02Z,2026-06-10T19:08:02Z,134,90,completed,tablet,SD,KR,0,search
VEW000329,USR0028,MOV0107,2025-09-09T18:08:41Z,2025-09-09T19:38:41Z,85,87,completed,tablet,SD,KR,0,trending
VEW000330,USR0028,MOV0134,2025-03-01T06:20:23Z,2025-03-01T07:05:23Z,31,31,abandoned,mobile,FHD,KR,0,trending
VEW000331,USR0028,MOV0199,2026-01-01T11:09:57Z,2026-01-01T12:28:57Z,62,56,abandoned,game_console,4K,KR,0,friend_share
VEW000332,USR0028,MOV0075,2025-11-02T19:05:46Z,2025-11-02T21:00:46Z,109,94,completed,game_console,SD,KR,0,trending
VEW000333,USR0028,MOV0111,2023-09-10T23:06:25Z,2023-09-11T00:47:25Z,84,83,abandoned,tablet,HD,KR,0,search
VEW000334,USR0028,MOV0006,2023-01-31T06:08:46Z,2023-01-31T07:38:46Z,78,54,abandoned,tablet,HD,KR,0,friend_share
VEW000335,USR0028,MOV0022,2025-05-25T07:14:27Z,2025-05-25T08:04:27Z,49,53,abandoned,tablet,4K,KR,0,search
VEW000336,USR0028,MOV0083,2025-05-01T06:55:15Z,2025-05-01T07:41:15Z,37,25,abandoned,mobile,HD,KR,0,friend_share
VEW000337,USR0029,MOV0177,2025-12-19T17:41:54Z,2025-12-19T18:51:54Z,66,93,completed,tablet,4K,KR,0,search
VEW000338,USR0029,MOV0190,2025-03-24T20:15:46Z,2025-03-24T22:56:46Z,158,99,completed,smart_tv,4K,KR,0,home_recommendation
VEW000339,USR0029,MOV0009,2025-11-17T19:59:55Z,2025-11-17T22:17:55Z,129,94,completed,mobile,FHD,KR,0,trending
VEW000340,USR0029,MOV0011,2024-02-02T20:43:03Z,2024-02-02T22:27:03Z,104,94,completed,web,FHD,KR,0,watchlist
VEW000341,USR0029,MOV0001,2024-06-26T04:19:01Z,2024-06-26T06:05:01Z,89,63,abandoned,tablet,HD,KR,0,friend_share
VEW000342,USR0029,MOV0063,2023-07-27T05:41:25Z,2023-07-27T06:17:25Z,26,22,abandoned,web,4K,KR,0,trending
VEW000343,USR0029,MOV0002,2025-12-26T23:08:29Z,2025-12-27T00:53:29Z,96,93,completed,tablet,4K,KR,0,friend_share
VEW000344,USR0029,MOV0188,2026-07-05T08:47:39Z,2026-07-05T10:07:39Z,72,83,abandoned,game_console,SD,KR,0,search
VEW000345,USR0029,MOV0059,2025-03-15T00:44:14Z,2025-03-15T01:32:14Z,37,27,abandoned,game_console,4K,KR,0,friend_share
VEW000346,USR0029,MOV0102,2026-06-28T06:45:08Z,2026-06-28T07:32:08Z,42,46,abandoned,mobile,FHD,KR,0,home_recommendation
VEW000347,USR0029,MOV0128,2024-09-18T18:24:27Z,2024-09-18T19:18:27Z,41,45,abandoned,game_console,FHD,KR,0,trending
VEW000348,USR0029,MOV0161,2026-06-07T07:04:22Z,2026-06-07T08:55:22Z,109,72,abandoned,web,HD,KR,0,watchlist
VEW000349,USR0030,MOV0150,2025-09-27T18:37:13Z,2025-09-27T20:51:13Z,120,97,completed,mobile,HD,KR,0,friend_share
VEW000350,USR0030,MOV0003,2026-02-20T16:00:04Z,2026-02-20T18:03:04Z,110,97,completed,mobile,4K,KR,0,trending
VEW000351,USR0030,MOV0092,2025-12-20T06:21:44Z,2025-12-20T08:19:44Z,109,96,completed,mobile,FHD,KR,0,home_recommendation
VEW000352,USR0030,MOV0043,2025-11-15T20:19:09Z,2025-11-15T22:05:09Z,95,95,completed,game_console,4K,KR,0,trending
VEW000353,USR0030,MOV0160,2026-05-29T15:50:45Z,2026-05-29T16:51:45Z,50,47,abandoned,game_console,4K,KR,0,trending
VEW000354,USR0030,MOV0122,2026-02-23T06:21:58Z,2026-02-23T06:54:58Z,30,23,abandoned,game_console,SD,KR,0,search
VEW000355,USR0030,MOV0166,2026-02-03T02:19:11Z,2026-02-03T03:56:11Z,92,64,abandoned,web,HD,KR,0,trending
VEW000356,USR0030,MOV0183,2025-10-15T19:14:50Z,2025-10-15T20:13:50Z,46,41,abandoned,smart_tv,HD,KR,0,search
VEW000357,USR0030,MOV0175,2025-12-18T05:24:24Z,2025-12-18T07:33:24Z,114,100,completed,game_console,SD,KR,0,search
VEW000358,USR0030,MOV0177,2026-03-26T00:44:58Z,2026-03-26T01:43:58Z,56,79,abandoned,game_console,SD,KR,0,search
VEW000359,USR0030,MOV0079,2026-01-23T00:05:12Z,2026-01-23T01:31:12Z,69,45,abandoned,web,SD,KR,0,search
VEW000360,USR0030,MOV0045,2025-10-24T11:44:08Z,2025-10-24T12:30:08Z,33,24,abandoned,web,4K,KR,0,home_recommendation
VEW000361,USR0031,MOV0067,2026-07-18T21:22:46Z,2026-07-18T23:13:46Z,99,91,completed,tablet,4K,KR,0,trending
VEW000362,USR0031,MOV0082,2024-10-16T18:26:35Z,2024-10-16T20:46:35Z,138,96,completed,mobile,FHD,KR,0,friend_share
VEW000363,USR0031,MOV0123,2024-05-26T00:03:41Z,2024-05-26T01:54:41Z,100,97,completed,game_console,FHD,KR,0,search
VEW000364,USR0031,MOV0154,2025-06-27T03:14:23Z,2025-06-27T05:14:23Z,116,94,completed,smart_tv,4K,KR,0,search
VEW000365,USR0031,MOV0036,2025-11-10T19:59:20Z,2025-11-10T21:18:20Z,61,58,abandoned,smart_tv,HD,KR,0,search
VEW000366,USR0031,MOV0020,2025-10-27T00:08:09Z,2025-10-27T01:30:09Z,70,65,abandoned,game_console,SD,KR,0,home_recommendation
VEW000367,USR0031,MOV0126,2026-04-21T13:32:46Z,2026-04-21T14:25:46Z,42,28,abandoned,smart_tv,HD,KR,0,home_recommendation
VEW000368,USR0031,MOV0138,2025-07-13T11:37:32Z,2025-07-13T13:03:32Z,69,78,abandoned,tablet,FHD,KR,0,friend_share
VEW000369,USR0031,MOV0116,2022-11-22T16:18:26Z,2022-11-22T18:15:26Z,111,97,completed,mobile,FHD,KR,0,search
VEW000370,USR0031,MOV0148,2025-11-23T16:52:04Z,2025-11-23T18:53:04Z,113,98,completed,game_console,HD,KR,0,watchlist
VEW000371,USR0031,MOV0071,2024-03-03T17:25:30Z,2024-03-03T18:02:30Z,28,27,abandoned,web,4K,KR,0,search
VEW000372,USR0031,MOV0155,2024-05-26T21:54:47Z,2024-05-26T22:37:47Z,28,23,abandoned,tablet,SD,KR,0,watchlist
VEW000373,USR0032,MOV0112,2026-05-25T05:24:52Z,2026-05-25T07:26:52Z,106,98,completed,mobile,4K,KR,0,watchlist
VEW000374,USR0032,MOV0121,2026-01-28T15:40:23Z,2026-01-28T17:41:23Z,108,91,completed,web,FHD,KR,0,friend_share
VEW000375,USR0032,MOV0081,2026-03-05T10:39:59Z,2026-03-05T13:38:59Z,161,99,completed,game_console,HD,KR,0,friend_share
VEW000376,USR0032,MOV0114,2026-03-05T02:59:04Z,2026-03-05T04:53:04Z,106,96,completed,tablet,FHD,KR,0,friend_share
VEW000377,USR0032,MOV0053,2026-06-11T18:07:21Z,2026-06-11T18:27:21Z,18,18,abandoned,web,SD,KR,0,trending
VEW000378,USR0032,MOV0171,2026-02-24T13:34:39Z,2026-02-24T14:37:39Z,54,42,abandoned,game_console,FHD,KR,0,trending
VEW000379,USR0032,MOV0179,2026-04-24T18:06:51Z,2026-04-24T20:29:51Z,129,99,completed,game_console,4K,KR,0,home_recommendation
VEW000380,USR0032,MOV0074,2026-04-20T02:45:34Z,2026-04-20T04:25:34Z,97,69,abandoned,web,4K,KR,0,friend_share
VEW000381,USR0032,MOV0153,2025-12-29T02:47:56Z,2025-12-29T04:08:56Z,68,47,abandoned,web,FHD,KR,0,friend_share
VEW000382,USR0032,MOV0031,2026-02-09T22:23:38Z,2026-02-09T23:46:38Z,77,80,abandoned,web,SD,KR,0,watchlist
VEW000383,USR0032,MOV0080,2026-04-06T04:31:33Z,2026-04-06T07:07:33Z,148,99,completed,smart_tv,HD,KR,0,trending
VEW000384,USR0032,MOV0150,2026-04-13T14:23:50Z,2026-04-13T15:32:50Z,68,55,abandoned,smart_tv,SD,KR,0,watchlist
VEW000385,USR0033,MOV0095,2025-10-06T03:30:33Z,2025-10-06T05:06:33Z,92,100,completed,smart_tv,HD,KR,0,friend_share
VEW000386,USR0033,MOV0131,2026-03-16T05:39:48Z,2026-03-16T07:35:48Z,99,91,completed,web,4K,KR,0,search
