review_id,user_id,movie_id,source_viewing_id,rating,review_title,review_text,reviewed_at
URV000618,USR0173,MOV0195,VEW002066,3.5,검은 파도 아래의 작전,잠수 액션과 팀워크가 탄탄했다.,2025-12-31T17:27:29Z
URV000619,USR0173,MOV0190,VEW002067,2,구조대보다 느린 긴장,산악 장면이 반복됐다.,2025-05-11T16:41:31Z
URV000620,USR0174,MOV0112,VEW002077,3,산신령의 민원 처리법,설화 행정 코미디가 가볍게 재밌다.,2025-01-07T15:39:07Z
URV000621,USR0174,MOV0106,VEW002078,1,바람 창고의 빈 결말,아무것도 회수하지 못했다.,2026-07-02T18:56:07Z
URV000622,USR0174,MOV0067,VEW002079,2.5,퇴근 후 추리의 야근,사건이 길고 해답은 단순하다.,2026-07-11T19:23:01Z
URV000623,USR0175,MOV0101,VEW002089,1.5,달 대여점의 긴 약관,설명이 모험을 덮었다.,2026-03-09T16:53:50Z
URV000624,USR0175,MOV0040,VEW002090,2.5,어제 비밀번호의 혼란,설정은 좋지만 수사가 헐겁다.,2024-09-07T05:09:23Z
URV000625,USR0175,MOV0149,VEW002091,4,느림이 이긴 특급열차,나무늘보의 방식이 웃기고 따뜻했다.,2025-04-30T21:54:31Z
URV000626,USR0176,MOV0119,VEW002101,3,나무가 외운 옛집 주소,발상은 좋지만 전개가 차분하다.,2025-04-12T05:39:49Z
URV000627,USR0176,MOV0045,VEW002102,1.5,라디오 정적보다 긴 이야기,복고 감성에만 기댔다.,2024-07-10T09:24:25Z
URV000628,USR0176,MOV0175,VEW002103,3,콜센터의 새벽 근무표,현실적이지만 에피소드 편차가 있다.,2024-12-08T19:25:37Z
URV000629,USR0177,MOV0135,VEW002113,3.5,빈 의자가 남긴 가족사진,시각 단서가 정교했다.,2025-06-17T18:28:43Z
URV000630,USR0177,MOV0191,VEW002114,1,첫 배달부의 마지막 개연성,시대 액션이 허술했다.,2023-08-23T10:55:35Z
URV000631,USR0177,MOV0199,VEW002115,2.5,기상대의 잔잔한 근무일지,정보는 좋지만 드라마가 약하다.,2025-05-25T09:43:04Z
URV000632,USR0178,MOV0016,VEW002125,1.5,현상액에 빠진 상투성,마지막 손님의 비밀이 뻔했다.,2025-11-21T15:00:02Z
URV000633,USR0178,MOV0120,VEW002126,1.5,품절 마법의 빈 진열대,에피소드가 단조롭다.,2025-05-10T22:38:42Z
URV000634,USR0178,MOV0013,VEW002127,3.5,대답 없는 강의 깊은 여운,겨울 풍경과 상실감이 잘 어울렸다.,2025-08-27T03:26:31Z
URV000635,USR0179,MOV0158,VEW002137,3.5,로봇 강아지가 배운 진심,아이와의 이별이 뭉클했다.,2025-07-05T20:50:57Z
URV000636,USR0179,MOV0011,VEW002138,2.5,옥상 겨울의 느린 해빙,도시 농업은 좋지만 갈등이 익숙하다.,2023-02-03T00:46:51Z
URV000637,USR0179,MOV0090,VEW002139,3,멈춤 없는 도시의 질주,속도는 좋지만 메시지가 직설적이다.,2025-09-17T05:11:53Z
URV000638,USR0180,MOV0074,VEW002149,2.5,화분 면접관의 짧은 농담,발상이 금방 소진된다.,2025-06-08T07:35:35Z
URV000639,USR0180,MOV0126,VEW002150,1,흰 운동화의 과한 눈물,감정을 억지로 밀어붙였다.,2026-05-07T12:42:09Z
URV000640,USR0180,MOV0010,VEW002151,4,비와 함께 고친 오래된 옷,수선집 손님들의 사연이 정겹다.,2025-11-20T16:56:27Z
URV000641,USR0181,MOV0028,VEW002161,3,봉투를 쫓는 골목의 밤,추적은 빠르지만 결말은 평범하다.,2024-11-26T10:38:09Z
URV000642,USR0181,MOV0027,VEW002162,3.5,파도 밑에서 건진 목소리,수중 음향과 미스터리가 잘 맞았다.,2022-04-14T06:38:18Z
URV000643,USR0181,MOV0109,VEW002163,2,시간 빵의 덜 익은 규칙,판타지가 편의적이다.,2025-07-27T01:44:30Z
URV000644,USR0182,MOV0105,VEW002173,2.5,기억 꽃의 빠른 개화,세계관은 좋지만 감정이 급하다.,2024-06-09T11:21:59Z
URV000645,USR0182,MOV0061,VEW002174,3,잠입한 부장님의 무난한 활약,가볍게 웃을 만하다.,2024-10-13T05:28:54Z
URV000646,USR0182,MOV0141,VEW002175,3.5,연필 끝에서 열린 바다,손그림 모험의 질감이 아름답다.,2024-10-31T04:18:21Z
URV000647,USR0183,MOV0070,VEW002185,2,초보 사회자의 뻔한 실수,결혼식 소동이 익숙하다.,2025-06-07T05:34:27Z
URV000648,USR0183,MOV0084,VEW002186,3.5,새벽 두 시의 감정 대여,외로운 손님들의 사연이 인상적이다.,2026-06-15T01:57:57Z
URV000649,USR0183,MOV0152,VEW002187,2,양말 짝 찾기의 반복,캐릭터 외에는 힘이 없다.,2025-09-22T21:15:24Z
URV000650,USR0184,MOV0133,VEW002197,3,녹음되지 않은 소리의 정체,음향은 좋지만 결말이 무난하다.,2026-02-13T19:18:52Z
URV000651,USR0184,MOV0099,VEW002198,3.5,별빛 우체국의 마지막 영업,폐점을 앞둔 우편물 사연이 따뜻했다.,2026-02-14T18:48:55Z
URV000652,USR0184,MOV0190,VEW002199,2.5,백두대간의 익숙한 구조,설원은 좋지만 팀 갈등이 뻔하다.,2026-06-05T12:34:37Z
URV000653,USR0185,MOV0187,VEW002209,4,불길 너머 지킨 약속,산불 진화 현장의 판단이 현실적이다.,2025-12-06T20:39:03Z
URV000654,USR0185,MOV0096,VEW002210,1.5,화성 막차의 고장 난 이야기,우주 설정을 낭비했다.,2023-07-08T08:29:08Z
URV000655,USR0185,MOV0065,VEW002211,1.5,사과만 씹다 끝난 코미디,농담이 반복됐다.,2025-09-14T04:12:19Z
URV000656,USR0186,MOV0172,VEW002221,1,섬에 책만 도착했다,사람들의 이야기는 오지 않았다.,2026-05-15T23:11:59Z
URV000657,USR0186,MOV0197,VEW002222,3,드론이 그린 서울 야경,볼거리는 좋지만 승부는 평범하다.,2026-04-01T04:43:00Z
URV000658,USR0186,MOV0160,VEW002223,3,투명 공룡의 발자국,상상력은 좋지만 결말이 무난하다.,2026-06-04T15:36:30Z
URV000659,USR0187,MOV0075,VEW002233,2,회장님보다 사라진 웃음,동호회 풍자가 단순하다.,2025-03-04T05:12:25Z
URV000660,USR0187,MOV0061,VEW002234,3,오늘도 들킨 부장님의 위장,예상 가능해도 가볍게 웃겼다.,2024-12-21T22:30:34Z
URV000661,USR0187,MOV0032,VEW002235,2.5,마지막 전화의 약한 단서,콜센터 분위기만 남았다.,2024-02-04T10:38:55Z
URV000662,USR0188,MOV0086,VEW002245,3.5,미래에도 그리운 집 반찬,기술과 가족의 맛을 잘 엮었다.,2026-07-05T22:14:44Z
URV000663,USR0188,MOV0055,VEW002246,2.5,첫눈 예약 실패 안내,겨울 감성은 좋지만 로맨스가 평범하다.,2026-07-01T03:48:47Z
URV000664,USR0188,MOV0028,VEW002247,2.5,검은 봉투의 긴 우회로,추적이 복잡하기만 하다.,2026-01-22T20:05:07Z
URV000665,USR0189,MOV0119,VEW002257,3,주소를 기억한 느티나무,동네 역사와 판타지가 잘 어울렸다.,2026-05-07T13:34:28Z
URV000666,USR0189,MOV0161,VEW002258,3.5,시장 셔터가 오르기 전,새벽 노동의 소리가 생생했다.,2025-09-04T01:59:13Z
URV000667,USR0189,MOV0020,VEW002259,1,달력 뒤의 빈 약속,비밀도 감정도 설득력이 없다.,2025-07-11T15:39:28Z
URV000668,USR0190,MOV0199,VEW002269,3,독도 바람의 근무 일지,관측 업무는 흥미롭지만 드라마가 약하다.,2026-06-22T05:37:42Z
URV000669,USR0190,MOV0087,VEW002270,2.5,우주 엘리베이터의 긴 대기,1층 설정만 신선했다.,2026-02-27T15:51:15Z
URV000670,USR0190,MOV0091,VEW002271,3,달 편의점의 야간 교대,우주 생활 농담이 소소하게 재밌다.,2026-05-04T23:06:15Z
URV000671,USR0191,MOV0138,VEW002281,3,기도 알림이 울린 시간,디지털 공포의 시작은 좋았다.,2025-11-06T08:49:29Z
URV000672,USR0191,MOV0189,VEW002282,3,택시 안 열두 시간의 서울,승객 사연은 좋지만 연결이 약하다.,2026-06-18T12:36:15Z
URV000673,USR0191,MOV0176,VEW002283,3.5,연어가 표시한 복원 구간,생태 현장을 차분히 보여 줬다.,2024-11-21T18:48:53Z
URV000674,USR0192,MOV0076,VEW002293,3,고시원 주방의 한 그릇,따뜻하지만 전개는 무난하다.,2026-06-23T17:40:51Z
URV000675,USR0192,MOV0086,VEW002294,3,2058년의 오래된 손맛,미래 식생활 상상이 흥미롭다.,2026-02-22T03:23:00Z
URV000676,USR0192,MOV0116,VEW002295,3,새벽 골목의 별 조각,환경미화원 판타지가 소박하다.,2026-01-24T04:46:01Z
URV000677,USR0193,MOV0158,VEW002305,3,꼬리를 찾은 로봇 강아지,우정은 좋지만 악역이 단순하다.,2024-04-09T18:27:53Z
URV000678,USR0193,MOV0108,VEW002306,3,종이배가 닿은 집의 기억,따뜻하지만 결말이 쉽다.,2026-05-04T22:36:08Z
URV000679,USR0193,MOV0094,VEW002307,3,무인도에 도착한 택배,배송 SF는 신선하지만 후반이 평범하다.,2024-08-05T06:10:21Z
URV000680,USR0194,MOV0096,VEW002317,1.5,화성 막차의 끝없는 지연,긴장도 감정도 없다.,2026-02-26T18:39:08Z
URV000681,USR0194,MOV0109,VEW002318,2,빵집에서 탄 시간,판타지 규칙이 허술하다.,2026-05-28T20:54:20Z
URV000682,USR0194,MOV0123,VEW002319,2.5,거울보다 먼저 보인 반전,예측 가능한 공포다.,2026-06-11T13:56:42Z
URV000683,USR0195,MOV0032,VEW002329,2.5,호출번호의 약한 메아리,사건 해결이 싱겁다.,2026-05-01T00:35:07Z
URV000684,USR0195,MOV0196,VEW002330,3.5,왕국을 다시 그린 지도,지리 지식과 모험이 잘 맞았다.,2025-07-10T02:06:46Z
URV000685,USR0195,MOV0006,VEW002331,3.5,바다에 닿은 마지막 버스,승객들의 밤이 따뜻하게 이어진다.,2026-03-19T19:21:49Z
URV000686,USR0196,MOV0036,VEW002341,4.5,연체 기록에 숨은 실종자,도서관 추리의 완성도가 높았다.,2025-12-06T17:28:43Z
URV000687,USR0196,MOV0025,VEW002342,3,흰 장갑이 본 밤,목격자 설정은 좋지만 결말은 무난하다.,2025-12-24T15:31:16Z
URV000688,USR0196,MOV0135,VEW002343,2.5,빈 의자의 익숙한 사연,사진 연출만 선명했다.,2026-03-09T05:21:57Z
URV000689,USR0197,MOV0141,VEW002353,3,연필로 넘은 푸른 파도,그림은 아름답지만 서사는 단순하다.,2026-01-20T06:13:21Z
URV000690,USR0197,MOV0038,VEW002354,4,분실 신고에 찍힌 봉인,야간 수사의 리듬이 탄탄했다.,2026-05-27T06:13:51Z
URV000691,USR0197,MOV0020,VEW002355,1.5,달력 뒤에도 답은 없었다,비밀이 억지스럽다.,2024-09-18T00:30:52Z
URV000692,USR0198,MOV0055,VEW002365,2.5,첫눈 예약의 평범한 취소,겨울 분위기만 남았다.,2026-02-14T03:33:48Z
URV000693,USR0198,MOV0133,VEW002366,2.5,비명 없는 녹음 파일,소리는 좋지만 인물이 답답하다.,2024-01-14T13:11:06Z
URV000694,USR0198,MOV0093,VEW002367,1.5,알고리즘을 묻고 이야기도 묻었다,풍자가 얕다.,2026-07-10T02:26:50Z
URV000695,USR0199,MOV0036,VEW002377,4.5,도서관이 기억한 연체자,단서와 감정이 정교하게 맞물렸다.,2025-08-20T14:58:47Z
URV000696,USR0199,MOV0001,VEW002378,3.5,세탁 지도 위의 새벽 사람들,생활의 온도가 좋았다.,2024-11-14T00:07:56Z
URV000697,USR0199,MOV0181,VEW002379,2,철의 강을 건넌 빈 서사,산업 액션이 반복된다.,2024-06-19T05:07:13Z
URV000698,USR0200,MOV0199,VEW002389,1.5,독도 풍경만 맑은 하루,인물과 사건은 흐렸다.,2025-05-11T09:29:53Z
URV000699,USR0200,MOV0065,VEW002390,1.5,사과 농담의 유통기한,같은 웃음을 반복했다.,2025-12-31T04:10:21Z
URV000700,USR0200,MOV0183,VEW002391,2,해동검의 무거운 설명서,액션보다 해설이 길다.,2026-07-19T10:18:28Z
URV000701,USR0201,MOV0122,VEW002401,3.5,새벽 금지 구역의 발자국,배송 노동과 미스터리가 잘 맞았다.,2026-03-13T06:31:09Z
URV000702,USR0201,MOV0100,VEW002402,2,오류 코드로 끝낸 가족 문제,해결이 너무 간단하다.,2026-04-29T09:42:31Z
URV000703,USR0201,MOV0023,VEW002403,4,17초 음성의 결정적 잡음,복원 과정이 치밀하고 긴장됐다.,2025-05-03T15:37:10Z
URV000704,USR0202,MOV0134,VEW002413,2.5,13번 냉동문의 서늘함,공간은 좋지만 인물이 답답하다.,2025-01-05T17:21:02Z
URV000705,USR0202,MOV0040,VEW002414,3,어제 비밀번호로 열린 오늘,아이디어는 좋지만 추리가 느슨하다.,2025-04-25T02:20:37Z
URV000706,USR0202,MOV0198,VEW002415,2,남산 인쇄소의 흐린 활자,시대 액션이 얕다.,2025-09-03T03:37:08Z
URV000707,USR0203,MOV0200,VEW002425,2.5,방패연 액션의 짧은 바람,볼거리에 비해 인물이 약하다.,2026-01-05T16:18:38Z
URV000708,USR0203,MOV0141,VEW002426,2,연필 바다의 지워진 모험,그림 외에는 힘이 없다.,2026-07-05T16:44:35Z
URV000709,USR0203,MOV0107,VEW002427,2,밤을 팔고 설정만 남겼다,편의점 에피소드가 단순하다.,2026-02-13T12:44:19Z
URV000710,USR0204,MOV0148,VEW002437,3.5,지하철을 헤엄친 고래,도시 환상이 아름답고 뭉클했다.,2026-02-28T20:44:26Z
URV000711,USR0204,MOV0156,VEW002438,2.5,바다 유리의 옅은 노래,환경 메시지와 가족사가 겉돈다.,2024-10-03T15:14:49Z
URV000712,USR0204,MOV0053,VEW002439,2.5,사진 밖의 바람만 좋았다,영상에 비해 감정이 약하다.,2026-04-09T07:04:16Z
URV000713,USR0205,MOV0130,VEW002449,3,마지막 상영의 낯선 손님,극장 공포는 좋지만 결말이 안전하다.,2022-05-18T18:00:23Z
URV000714,USR0205,MOV0071,VEW002450,3.5,문 앞에 놓인 작은 웃음,택배기사의 하루가 따뜻하고 현실적이다.,2025-10-18T18:22:34Z
URV000715,USR0205,MOV0133,VEW002451,3,녹음 바깥의 비명,음향 장치는 좋지만 후반이 평범하다.,2025-08-09T12:01:12Z
URV000716,USR0206,MOV0159,VEW002461,4,파도에 지워지는 우체국,모래성 편지의 여정이 아름다웠다.,2024-04-23T15:45:53Z
URV000717,USR0206,MOV0057,VEW002462,2.5,빈자리 앞의 긴 독백,상실 감정을 반복한다.,2024-08-19T23:03:41Z
URV000718,USR0206,MOV0152,VEW002463,1,양말 짝의 끝없는 숨바꼭질,단조롭다.,2026-03-24T11:12:57Z
URV000719,USR0207,MOV0109,VEW002473,2.5,시간 빵의 애매한 맛,규칙이 들쭉날쭉하다.,2026-01-07T02:35:47Z
URV000720,USR0207,MOV0040,VEW002474,3.5,어제 암호가 연 오늘의 문,시간 추리의 발상이 영리했다.,2024-06-30T06:04:18Z
URV000721,USR0207,MOV0002,VEW002475,3.5,을지로 기술자가 고친 별,골목의 손맛과 판타지가 매력적이다.,2026-07-25T09:06:34Z
URV000722,USR0208,MOV0200,VEW002485,3,마지막 방패연의 바람길,전통 액션은 좋지만 결말은 무난하다.,2026-04-12T15:43:02Z
URV000723,USR0208,MOV0042,VEW002486,2,7.5센티미터의 답답한 거리,비유가 반복됐다.,2026-05-26T07:33:47Z
URV000724,USR0208,MOV0025,VEW002487,2.5,흰 장갑의 흐린 증언,목격자 설정만 흥미롭다.,2026-05-23T12:49:48Z
URV000725,USR0209,MOV0133,VEW002497,3,비명이 빠진 녹음의 밤,소리 공포가 볼 만했다.,2025-12-30T15:51:59Z
URV000726,USR0209,MOV0152,VEW002498,2,수상한 양말의 평범한 짝,모험이 반복된다.,2025-10-13T02:29:59Z
URV000727,USR0209,MOV0040,VEW002499,3.5,비밀번호가 기억한 어제,시간 단서 회수가 깔끔했다.,2026-03-05T01:55:46Z
URV000728,USR0210,MOV0193,VEW002509,2,707호 열차의 느린 추격,액션이 단조롭다.,2025-07-30T02:46:22Z
URV000729,USR0210,MOV0196,VEW002510,4.5,왕의 경계를 바꾼 지도,사극의 권력과 지리를 탁월하게 엮었다.,2025-06-14T21:54:49Z
URV000730,USR0210,MOV0159,VEW002511,3,모래성 우체국의 배달표,아름답지만 다소 단순하다.,2026-07-10T04:31:55Z
URV000731,USR0211,MOV0157,VEW002521,4,구름 엄마와 바람 아빠의 집,가족 판타지가 포근했다.,2023-06-17T02:38:00Z
URV000732,USR0211,MOV0155,VEW002522,3.5,눈사람이 만난 따뜻한 봄,짧은 소풍의 여운이 좋았다.,2026-07-09T00:03:12Z
URV000733,USR0211,MOV0051,VEW002523,2,월세도 고백도 미뤄졌다,두 소재가 겉돈다.,2025-12-23T02:17:52Z
URV000734,USR0212,MOV0178,VEW002533,1.5,고향 번역의 오역,감정이 과하게 설명된다.,2026-05-18T15:28:34Z
URV000735,USR0212,MOV0067,VEW002534,3.5,퇴근 뒤 장부 탐정,생활 단서로 푸는 추리가 유쾌했다.,2026-01-20T03:35:33Z
URV000736,USR0212,MOV0163,VEW002535,3,바람을 센 사람들의 논쟁,현장은 좋지만 결론이 평이하다.,2025-07-21T00:37:21Z
URV000737,USR0213,MOV0165,VEW002545,2.5,수선이 필요한 도시 기록,사례는 좋지만 연결이 약하다.,2026-06-21T22:25:52Z
URV000738,USR0213,MOV0161,VEW002546,4,백 가지 목소리로 연 시장,노동의 생동감이 뛰어났다.,2025-05-12T15:07:37Z
URV000739,USR0213,MOV0109,VEW002547,2,시간 빵의 탄 가장자리,세계관이 허술하다.,2025-03-25T09:22:27Z
URV000740,USR0214,MOV0077,VEW002557,3,정시 퇴근을 향한 회의,공감되지만 결말은 무난하다.,2025-12-05T23:15:15Z
URV000741,USR0214,MOV0121,VEW002558,1.5,0호실까지 너무 긴 복도,공포가 반복된다.,2026-03-31T15:04:17Z
URV000742,USR0214,MOV0196,VEW002559,3,왕의 지도를 그린 손,미술은 좋지만 정치극이 단순하다.,2026-02-20T14:14:12Z
URV000743,USR0215,MOV0103,VEW002569,3.5,지하철에 올라탄 비밀 정원,도시 판타지의 이동감이 좋았다.,2025-06-30T06:24:08Z
URV000744,USR0215,MOV0104,VEW002570,3.5,구름을 꿰매는 장인의 손,하늘 미술과 감정이 아름답다.,2026-04-11T23:22:55Z
URV000745,USR0215,MOV0013,VEW002571,3.5,소양강의 긴 침묵,겨울 풍경과 상실이 잔잔하게 남았다.,2026-07-11T10:08:21Z
URV000746,USR0216,MOV0126,VEW002581,1,흰 운동화로 강요한 눈물,감정이 과하다.,2026-01-20T11:08:57Z
URV000747,USR0216,MOV0176,VEW002582,3.5,연어가 되찾은 귀환 지도,생태 복원의 과정이 설득력 있다.,2024-06-04T08:35:46Z
URV000748,USR0216,MOV0075,VEW002583,2,사라진 회장보다 흐린 회원들,인물이 얕다.,2026-06-23T22:32:39Z
URV000749,USR0217,MOV0054,VEW002593,1,모르는 사이로 끝낸 억지,관계 변화가 납득되지 않는다.,2026-07-06T20:52:38Z
URV000750,USR0217,MOV0141,VEW002594,3,연필 바다의 잔잔한 항해,그림체는 좋지만 모험이 무난하다.,2025-12-22T02:09:57Z
URV000751,USR0217,MOV0119,VEW002595,3.5,나이테가 기억한 번지수,마을의 시간을 주소로 엮은 발상이 좋았다.,2025-05-11T00:18:02Z
URV000752,USR0218,MOV0187,VEW002605,4,산불선 밖의 사람들,현장 액션과 공동체의 선택이 묵직했다.,2024-07-01T03:12:16Z
URV000753,USR0218,MOV0185,VEW002606,1.5,국경만 넘고 서사는 멈췄다,태권도 대결이 단조롭다.,2024-12-13T19:37:10Z
URV000754,USR0218,MOV0068,VEW002607,3,아버지의 늦은 센터 도전,따뜻하지만 경연 공식은 익숙하다.,2026-01-11T04:07:00Z
URV000755,USR0219,MOV0168,VEW002617,2,폐어망 다큐의 얕은 그물,문제 제시에 비해 분석이 부족하다.,2026-04-02T14:37:35Z
URV000756,USR0219,MOV0196,VEW002618,3,지도에 숨긴 왕의 길,시대 미술은 좋지만 정치극이 평이하다.,2025-10-28T18:55:18Z
URV000757,USR0219,MOV0164,VEW002619,2,한 그릇에 몰린 목소리,인물을 깊게 다루지 못했다.,2025-11-15T17:22:26Z
URV000758,USR0220,MOV0023,VEW002629,3.5,17초를 되감은 수사,작은 음향 단서가 효과적이었다.,2025-06-09T06:45:33Z
URV000759,USR0220,MOV0169,VEW002630,3,귀갓길의 낮은 문턱,이동권 현실은 좋지만 결말이 안전하다.,2026-05-24T03:40:41Z
URV000760,USR0220,MOV0109,VEW002631,2,빵집 시계가 늦었다,시간 규칙이 혼란스럽다.,2025-11-25T23:15:23Z
URV000761,USR0221,MOV0028,VEW002641,2,검은 봉투만 바쁜 추적,인물의 동기가 약하다.,2026-05-18T10:52:30Z
URV000762,USR0221,MOV0199,VEW002642,2,기상 관측표만 남은 독도,드라마가 부족하다.,2026-03-08T00:56:09Z
URV000763,USR0221,MOV0160,VEW002643,2.5,투명 공룡의 반복 장난,아이디어가 금방 소진된다.,2026-02-20T03:42:50Z
URV000764,USR0222,MOV0045,VEW002653,1.5,라디오가 끝나기만 기다렸다,전개가 늘어진다.,2025-08-10T15:02:24Z
URV000765,USR0222,MOV0085,VEW002654,4,복제인도 휴가가 필요하다,노동권 SF를 재치 있게 풀었다.,2026-05-14T23:49:19Z
URV000766,USR0222,MOV0054,VEW002655,1.5,모르는 척하다 잊힌 감정,로맨스가 억지스럽다.,2026-03-04T15:04:59Z
URV000767,USR0223,MOV0077,VEW002665,2.5,퇴근 시간은 계속 미뤄졌다,직장 농담이 반복된다.,2025-11-04T06:19:15Z
URV000768,USR0223,MOV0189,VEW002666,3.5,서울을 달린 열두 시간,택시 승객들의 사연이 생생했다.,2026-07-05T09:07:59Z
URV000769,USR0223,MOV0120,VEW002667,1,마법도 재미도 품절,상점 이야기가 비어 있다.,2023-11-23T17:18:22Z
URV000770,USR0224,MOV0154,VEW002677,1.5,방망이보다 고장 난 이야기,AS센터 농담만 반복됐다.,2025-09-12T08:04:44Z
URV000771,USR0224,MOV0076,VEW002678,3,고시원 야식의 온도,이웃 사연은 따뜻하지만 무난하다.,2026-01-08T13:22:20Z
URV000772,USR0224,MOV0099,VEW002679,3,별빛 우체국 폐점 하루 전,분위기는 좋지만 결말이 평범하다.,2026-04-23T23:38:46Z
URV000773,USR0225,MOV0086,VEW002689,3.5,2058년 식탁의 옛 레시피,미래와 향수를 자연스럽게 엮었다.,2025-08-24T21:45:28Z
URV000774,USR0225,MOV0043,VEW002690,2.5,접힌 비행운의 흔한 사연,영상만 기억에 남았다.,2026-03-25T20:41:32Z
URV000775,USR0225,MOV0072,VEW002691,3.5,할머니의 백 점짜리 애창곡,세대 코미디가 유쾌하고 따뜻했다.,2023-03-25T05:18:44Z
URV000776,USR0226,MOV0034,VEW002701,2.5,타자음 뒤의 쉬운 정답,벽 너머 비밀이 뻔하다.,2024-10-17T17:48:07Z
URV000777,USR0226,MOV0001,VEW002702,4.5,세탁표에 그려진 도시의 마음,인물과 골목의 결이 깊었다.,2024-10-30T05:24:54Z
URV000778,USR0226,MOV0032,VEW002703,2,마지막 호출도 심심했다,수사에 긴장감이 없다.,2024-09-09T19:37:14Z
URV000779,USR0227,MOV0049,VEW002713,3.5,번역되지 않은 봄밤의 표정,침묵을 잘 살린 로맨스다.,2023-10-07T20:18:08Z
URV000780,USR0227,MOV0104,VEW002714,3,구름 수선소의 무난한 근무일,미술은 좋지만 사건이 단순하다.,2026-04-04T11:27:36Z
URV000781,USR0227,MOV0144,VEW002715,2,빠른 편지의 느린 긴장,갈등이 약하다.,2026-04-18T23:04:51Z
URV000782,USR0228,MOV0183,VEW002725,2.5,해동검 액션의 짧은 불꽃,설명이 전투를 덮었다.,2026-02-23T06:18:46Z
URV000783,USR0228,MOV0147,VEW002726,3,별똥별 수리 접수증,정비소 세계가 귀엽지만 무난하다.,2025-11-18T05:24:11Z
URV000784,USR0228,MOV0082,VEW002727,1,기억 세탁의 고장 난 예약표,규칙과 감정이 모두 흐리다.,2025-12-21T04:18:51Z
URV000785,USR0229,MOV0069,VEW002737,3,공유 냉장고의 이웃 레시피,소동 뒤의 온기가 좋았다.,2023-07-05T04:10:37Z
URV000786,USR0229,MOV0097,VEW002738,4.5,전파가 끊겨 열린 현관문,공동체 생존기가 뛰어났다.,2026-06-12T16:31:03Z
URV000787,USR0229,MOV0129,VEW002739,2.5,반지하 파도 소리의 반복,메시지는 좋지만 전개가 무겁다.,2025-08-10T23:11:16Z
URV000788,USR0230,MOV0112,VEW002749,3,산신령의 민원 번호표,설정은 재밌지만 결말이 평이하다.,2025-01-11T12:43:36Z
URV000789,USR0230,MOV0187,VEW002750,4,산불선에 남은 발자국,진화대의 선택이 긴장감 있었다.,2025-03-29T12:29:33Z
URV000790,USR0230,MOV0031,VEW002751,4,밤새 깨어 있던 보관함,사연과 미스터리의 연결이 탄탄했다.,2025-10-29T16:19:34Z
URV000791,USR0231,MOV0035,VEW002761,4.5,빨간 코트가 탄 마지막 차,반전과 여운이 정확했다.,2025-10-04T14:10:29Z
URV000792,USR0231,MOV0079,VEW002762,4.5,동네방송이 만든 진짜 특보,웃음과 공동체 감동이 훌륭했다.,2024-12-28T20:05:28Z
URV000793,USR0231,MOV0015,VEW002763,3.5,천천히 익은 제주 겨울,귤밭 가족의 시간이 따뜻했다.,2026-06-29T12:21:55Z
URV000794,USR0232,MOV0088,VEW002773,2,백업 실패한 건 개연성,꿈 기술의 규칙이 허술하다.,2025-01-30T17:55:05Z
URV000795,USR0232,MOV0111,VEW002774,1.5,그림자의 이름만 거창했다,이름을 부르면 살아난다는 규칙이 장면마다 편의적으로 바뀐다.,2024-03-11T01:12:32Z
URV000796,USR0232,MOV0078,VEW002775,3,사장님 없는 가게의 하루,가볍게 보기 좋은 소동극이다.,2026-03-05T09:31:24Z
URV000797,USR0233,MOV0101,VEW002785,1.5,달빛을 빌리고 시간을 잃었다,전개가 느리다.,2026-06-27T16:20:03Z
URV000798,USR0233,MOV0063,VEW002786,2,엄마 계정의 뻔한 비밀번호,세대 갈등이 상투적이다.,2024-06-07T04:38:26Z
URV000799,USR0233,MOV0027,VEW002787,3,파도 밑의 낡은 테이프,음향은 좋지만 수사가 무난하다.,2023-07-18T05:50:22Z
URV000800,USR0234,MOV0017,VEW002797,4,정류장 의자가 본 사계절,동네 사람들의 기다림이 따뜻했다.,2026-02-04T20:56:43Z
URV000801,USR0234,MOV0014,VEW002798,3.5,보증금 없는 집의 단단한 식구,생활 디테일이 좋았다.,2025-07-06T21:20:30Z
URV000802,USR0234,MOV0012,VEW002799,1.5,구두를 찾다 놓친 이야기,우연이 많다.,2023-07-30T06:23:14Z
URV000803,USR0235,MOV0155,VEW002809,3.5,눈사람의 마지막 따뜻한 소풍,봄 풍경이 뭉클했다.,2025-05-31T02:14:08Z
URV000804,USR0235,MOV0021,VEW002810,2,열세 번째 택배함의 뻔한 비밀,반전이 약하다.,2023-05-04T12:38:04Z
URV000805,USR0235,MOV0060,VEW002811,2.5,자막 없이 멀어진 계절,번역 소재가 겉돈다.,2026-07-16T21:58:22Z
URV000806,USR0236,MOV0074,VEW002821,3,반려식물이 고른 지원자,발상은 귀엽고 가볍다.,2022-08-14T21:07:45Z
URV000807,USR0236,MOV0026,VEW002822,2,빈 사물함보다 빈 결말,학교 미스터리가 단순하다.,2024-11-05T08:17:45Z
URV000808,USR0236,MOV0136,VEW002823,2.5,숨비소리 없는 제주 밤,배경에 비해 공포가 약하다.,2024-09-20T18:20:42Z
URV000809,USR0237,MOV0167,VEW002833,4,끝나지 않은 교실의 증언,학생과 교사의 기억을 균형 있게 담았다.,2026-06-06T22:48:32Z
